,D_d,string,ar,latcent,kurtosis,area,form,D_msw,u,scaled_area,scaled_ar,scaled_latcent,scaled_u,ssa_scaled_u,eeof_scaled_u,y
498,D,1967-01-14 18:00:00,1.4841,82.048,0.13825,26704000.0,0,D,46.9,-0.09694809213908936,-0.18800693004878388,0.5917019241782476,1.3128088500291044,0.1145173908208621,0.3790003423110022,0
499,D,1967-01-15 18:00:00,1.5448,82.304,0.13349,26866000.0,0,D,46.8,-0.08531056951520455,-0.05039477764634441,0.6402606417458592,1.3066644391901507,0.09591814375616137,0.34677276098185095,0
500,D,1967-01-16 18:00:00,1.779,82.825,0.11497,27193000.0,0,D,45.5,-0.061820014589214836,0.48055688780095923,0.7390852192955687,1.2267870982837545,0.004440762016841182,0.24268428643278872,0
501,D,1967-01-17 18:00:00,1.8878,82.504,0.1243,27384000.0,0,D,43.7,-0.04809923174253583,0.7272159023213122,0.6781971398455562,1.1161877031825906,-0.11691312637771656,0.10964331431991003,0
502,D,1967-01-18 18:00:00,1.8353,81.628,0.14762,27408000.0,0,D,41.9,-0.046375154316775115,0.6081938594691199,0.5120352781688847,1.0055883080814263,-0.23743849513800508,-0.021851078326525775,0
503,D,1967-01-19 18:00:00,1.8838,81.243,0.12945,26507000.0,0,D,41.2,-0.11109989434220854,0.7181475561992403,0.43900751932696797,0.9625774322087517,-0.28956057614769537,-0.08437646973572788,0
504,D,1967-01-20 18:00:00,1.9599,81.803,0.096799,26661000.0,0,D,42.1,-0.1000370641935773,0.8906728411716563,0.5452297140061186,1.0178771297593336,-0.24253964163919095,-0.047023736214165224,0
505,D,1967-01-21 18:00:00,1.9488,82.265,0.081902,26333000.0,0,D,44.2,-0.12359945567897372,0.8655081806829075,0.6328630246164181,1.1469097573773586,-0.12089249572852268,0.06586208419162287,0
506,D,1967-01-22 18:00:00,1.8611,82.205,0.097759,26781000.0,0,D,46.5,-0.09141667706477374,0.666684691956483,0.6214820751865088,1.2882312066732902,0.014028754008367228,0.19299660725831647,0
507,D,1967-01-23 18:00:00,1.7521,82.087,0.11782,25849000.0,0,D,49.3,-0.15836835043181477,0.4195722601300266,0.5990995413076887,1.4602747101639897,0.1807516552803774,0.35288435069705537,0
508,D,1967-01-24 18:00:00,1.6074,82.035,0.13948,24623000.0,0,D,52.2,-0.24643997226442452,0.09152483916407919,0.5892360518017664,1.6384626244936433,0.3548024967751733,0.52082739097757,0
509,D,1967-01-25 18:00:00,1.5884,82.13,0.13525,24475000.0,0,D,53.8,-0.2570717830566156,0.04845019508423837,0.607255888399122,1.7367731979169,0.45026161844144097,0.6109790612966588,0
510,D,1967-01-26 18:00:00,1.5179,81.833,0.14109,24996000.0,0,D,53.9,-0.21964493560572676,-0.11137940531727708,0.5509201887210733,1.7429176087558536,0.45490534724773,0.6111755352006696,0
511,D,1967-01-27 18:00:00,1.4578,81.13,0.14711,25255000.0,0,D,52.8,-0.2010392667193924,-0.24763130580140594,0.4175733979006396,1.6753290895273645,0.3871892820630789,0.5399197673885756,0
512,D,1967-01-28 18:00:00,1.3601,80.866,0.14624,24706000.0,0,D,51.2,-0.2404775378336687,-0.46912565983300936,0.367497220409041,1.5770185161041077,0.29011060230750485,0.43990373235323443,0
513,D,1967-01-29 18:00:00,1.2509,80.898,0.1451,23371000.0,0,D,48.8,-0.3363793446416084,-0.7166915089655699,0.37356706010499174,1.429552655969222,0.1452038488831322,0.29229843557000734,0
514,D,1967-01-30 18:00:00,1.0746,81.281,0.15261,22766000.0,0,D,44.5,-0.3798404630826597,-1.116378864295884,0.4462154539659124,1.165342989894219,-0.11517732598966357,0.02933805735102979,0
515,D,1967-01-31 18:00:00,1.1421,81.373,0.15463,22048000.0,0,D,39.4,-0.43141911273666766,-0.9633505234859228,0.46366624309177257,0.8519780371075872,-0.42355405492643594,-0.2814948406093797,0
516,D,1967-02-01 18:00:00,1.4194,80.416,0.14822,23718000.0,0,D,35.1,-0.31145205852748475,-0.33468742857329514,0.28214009968472337,0.5877683710325843,-0.6817487943873406,-0.5417430564320254,0
517,D,1967-02-02 18:00:00,1.7452,79.346,0.1185,26608000.0,0,D,33.1,-0.10384440184213221,0.40392936306945293,0.07917983485134844,0.4648801542535131,-0.7977107820494409,-0.6592287180906033,0
518,D,1967-02-03 18:00:00,1.9649,78.935,0.089846,28016000.0,0,D,33.0,-0.0026985261975037214,0.9020082738242464,0.001220331256471896,0.45873574341455947,-0.7960763205688454,-0.6586034626133196,0
